,in_degree,clustering,influence0.5,influence0.55,influence0.6,influence0.65,influence0.67
255576,3,0.16666666666666666,1.0111939706263122,0.9297250294907325,0.8482560883551531,0.7667871472195735,0.685318206083994
133528,3,0.16666666666666666,1.0111939706263122,0.9297250294907325,0.8482560883551531,0.7667871472195735,0.685318206083994
133883,3,0.16666666666666666,1.0111939706263122,0.9297250294907325,0.8482560883551531,0.7667871472195735,0.685318206083994
661974,3,0.16666666666666666,1.0111939706263122,0.9297250294907325,0.8482560883551531,0.7667871472195735,0.685318206083994
841881,3,0.16666666666666666,1.0111939706263122,0.9297250294907325,0.8482560883551531,0.7667871472195735,0.685318206083994
310724,3,0.16666666666666666,1.0111939706263122,0.9297250294907325,0.8482560883551531,0.7667871472195735,0.685318206083994
163386,3,0.16666666666666666,1.0111939706263122,0.9297250294907325,0.8482560883551531,0.7667871472195735,0.685318206083994
2128228,3,0.16666666666666666,1.0111939706263122,0.9297250294907325,0.8482560883551531,0.7667871472195735,0.685318206083994
847756,3,0.16666666666666666,1.0111939706263122,0.9297250294907325,0.8482560883551531,0.7667871472195735,0.685318206083994
2825107,3,0.16666666666666666,1.0111939706263122,0.9297250294907325,0.8482560883551531,0.7667871472195735,0.685318206083994
845668,3,0.16666666666666666,1.0111939706263122,0.9297250294907325,0.8482560883551531,0.7667871472195735,0.685318206083994
674150,3,0.16666666666666666,1.0111939706263122,0.9297250294907325,0.8482560883551531,0.7667871472195735,0.685318206083994
3200278,3,0.16666666666666666,1.0111939706263122,0.9297250294907325,0.8482560883551531,0.7667871472195735,0.685318206083994
779209,3,0.16666666666666666,1.0111939706263122,0.9297250294907325,0.8482560883551531,0.7667871472195735,0.685318206083994
51740,3,0.16666666666666666,1.0111939706263122,0.9297250294907325,0.8482560883551531,0.7667871472195735,0.685318206083994
2440425,3,0.16666666666666666,1.0111939706263122,0.9297250294907325,0.8482560883551531,0.7667871472195735,0.685318206083994
812877,3,0.16666666666666666,1.0111939706263122,0.9297250294907325,0.8482560883551531,0.7667871472195735,0.685318206083994
263995,3,0.16666666666666666,1.0111939706263122,0.9297250294907325,0.8482560883551531,0.7667871472195735,0.685318206083994
16361,3,0.16666666666666666,1.0111939706263122,0.9297250294907325,0.8482560883551531,0.7667871472195735,0.685318206083994
580485,3,0.16666666666666666,1.0111939706263122,0.9297250294907325,0.8482560883551531,0.7667871472195735,0.685318206083994
3178979,3,0.16666666666666666,1.0111939706263122,0.9297250294907325,0.8482560883551531,0.7667871472195735,0.685318206083994
161436,3,0.16666666666666666,1.0111939706263122,0.9297250294907325,0.8482560883551531,0.7667871472195735,0.685318206083994
97509,3,0.16666666666666666,1.0111939706263122,0.9297250294907325,0.8482560883551531,0.7667871472195735,0.685318206083994
473652,3,0.16666666666666666,1.0111939706263122,0.9297250294907325,0.8482560883551531,0.7667871472195735,0.685318206083994
509367,3,0.16666666666666666,1.0111939706263122,0.9297250294907325,0.8482560883551531,0.7667871472195735,0.685318206083994
849405,3,0.16666666666666666,1.0111939706263122,0.9297250294907325,0.8482560883551531,0.7667871472195735,0.685318206083994
831733,13,0.07692307692307693,0.8471175819537855,0.8475577994422976,0.8479980169308096,0.8484382344193218,0.8488784519078336
500298,13,0.07692307692307693,0.8471175819537855,0.8475577994422976,0.8479980169308096,0.8484382344193218,0.8488784519078336
926307,13,0.07692307692307693,0.8471175819537855,0.8475577994422976,0.8479980169308096,0.8484382344193218,0.8488784519078336
378041,13,0.07692307692307693,0.8471175819537855,0.8475577994422976,0.8479980169308096,0.8484382344193218,0.8488784519078336
242211,13,0.07692307692307693,0.8471175819537855,0.8475577994422976,0.8479980169308096,0.8484382344193218,0.8488784519078336
184471,13,0.07692307692307693,0.8471175819537855,0.8475577994422976,0.8479980169308096,0.8484382344193218,0.8488784519078336
94126,13,0.07692307692307693,0.8471175819537855,0.8475577994422976,0.8479980169308096,0.8484382344193218,0.8488784519078336
487271,13,0.07692307692307693,0.8471175819537855,0.8475577994422976,0.8479980169308096,0.8484382344193218,0.8488784519078336
80118,16,0.05,0.7978946653520274,0.8229076304277669,0.8479205955035065,0.872933560579246,0.8979465256549855
884962,16,0.05,0.7978946653520274,0.8229076304277669,0.8479205955035065,0.872933560579246,0.8979465256549855
628684,16,0.05,0.7978946653520274,0.8229076304277669,0.8479205955035065,0.872933560579246,0.8979465256549855
574035,16,0.05,0.7978946653520274,0.8229076304277669,0.8479205955035065,0.872933560579246,0.8979465256549855
932858,16,0.05,0.7978946653520274,0.8229076304277669,0.8479205955035065,0.872933560579246,0.8979465256549855
666244,17,0.04044117647058824,0.7782855341294894,0.8118095643031666,0.8453335944768439,0.8788576246505211,0.9123816548241981
958533,17,0.04044117647058824,0.7782855341294894,0.8118095643031666,0.8453335944768439,0.8788576246505211,0.9123816548241981
397794,17,0.04044117647058824,0.7782855341294894,0.8118095643031666,0.8453335944768439,0.8788576246505211,0.9123816548241981
548180,9,0.1111111111111111,0.903384632899811,0.8719975373909848,0.8406104418821587,0.8092233463733327,0.7778362508645067
551762,9,0.1111111111111111,0.903384632899811,0.8719975373909848,0.8406104418821587,0.8092233463733327,0.7778362508645067
205520,9,0.1111111111111111,0.903384632899811,0.8719975373909848,0.8406104418821587,0.8092233463733327,0.7778362508645067
936009,9,0.1111111111111111,0.903384632899811,0.8719975373909848,0.8406104418821587,0.8092233463733327,0.7778362508645067
2592086,9,0.1111111111111111,0.903384632899811,0.8719975373909848,0.8406104418821587,0.8092233463733327,0.7778362508645067
797205,9,0.1111111111111111,0.903384632899811,0.8719975373909848,0.8406104418821587,0.8092233463733327,0.7778362508645067
382630,9,0.1111111111111111,0.903384632899811,0.8719975373909848,0.8406104418821587,0.8092233463733327,0.7778362508645067
867307,9,0.1111111111111111,0.903384632899811,0.8719975373909848,0.8406104418821587,0.8092233463733327,0.7778362508645067
766533,9,0.1111111111111111,0.903384632899811,0.8719975373909848,0.8406104418821587,0.8092233463733327,0.7778362508645067
201716,9,0.1111111111111111,0.903384632899811,0.8719975373909848,0.8406104418821587,0.8092233463733327,0.7778362508645067
765494,9,0.1111111111111111,0.903384632899811,0.8719975373909848,0.8406104418821587,0.8092233463733327,0.7778362508645067
337404,9,0.1111111111111111,0.903384632899811,0.8719975373909848,0.8406104418821587,0.8092233463733327,0.7778362508645067
270770,9,0.1111111111111111,0.903384632899811,0.8719975373909848,0.8406104418821587,0.8092233463733327,0.7778362508645067
127766,9,0.1111111111111111,0.903384632899811,0.8719975373909848,0.8406104418821587,0.8092233463733327,0.7778362508645067
8591,9,0.1111111111111111,0.903384632899811,0.8719975373909848,0.8406104418821587,0.8092233463733327,0.7778362508645067
2872922,9,0.1111111111111111,0.903384632899811,0.8719975373909848,0.8406104418821587,0.8092233463733327,0.7778362508645067
996127,9,0.1111111111111111,0.903384632899811,0.8719975373909848,0.8406104418821587,0.8092233463733327,0.7778362508645067
12972,15,0.05714285714285714,0.8042699779446532,0.8220952597854462,0.8399205416262392,0.8577458234670322,0.8755711053078252
186594,15,0.05714285714285714,0.8042699779446532,0.8220952597854462,0.8399205416262392,0.8577458234670322,0.8755711053078252
235923,15,0.05714285714285714,0.8042699779446532,0.8220952597854462,0.8399205416262392,0.8577458234670322,0.8755711053078252
277059,14,0.06593406593406594,0.8196743841844432,0.8294090734255732,0.8391437626667035,0.8488784519078336,0.8586131411489637
222153,14,0.06593406593406594,0.8196743841844432,0.8294090734255732,0.8391437626667035,0.8488784519078336,0.8586131411489637
190235,14,0.06593406593406594,0.8196743841844432,0.8294090734255732,0.8391437626667035,0.8488784519078336,0.8586131411489637
942335,14,0.06593406593406594,0.8196743841844432,0.8294090734255732,0.8391437626667035,0.8488784519078336,0.8586131411489637
673114,14,0.06593406593406594,0.8196743841844432,0.8294090734255732,0.8391437626667035,0.8488784519078336,0.8586131411489637
588246,14,0.06593406593406594,0.8196743841844432,0.8294090734255732,0.8391437626667035,0.8488784519078336,0.8586131411489637
765722,14,0.06593406593406594,0.8196743841844432,0.8294090734255732,0.8391437626667035,0.8488784519078336,0.8586131411489637
247699,12,0.08333333333333333,0.8494799640365603,0.843133791341111,0.8367876186456616,0.8304414459502123,0.8240952732547628
678098,12,0.08333333333333333,0.8494799640365603,0.843133791341111,0.8367876186456616,0.8304414459502123,0.8240952732547628
852665,12,0.08333333333333333,0.8494799640365603,0.843133791341111,0.8367876186456616,0.8304414459502123,0.8240952732547628
81017,12,0.08333333333333333,0.8494799640365603,0.843133791341111,0.8367876186456616,0.8304414459502123,0.8240952732547628
666763,12,0.08333333333333333,0.8494799640365603,0.843133791341111,0.8367876186456616,0.8304414459502123,0.8240952732547628
774791,12,0.08333333333333333,0.8494799640365603,0.843133791341111,0.8367876186456616,0.8304414459502123,0.8240952732547628
314113,12,0.08333333333333333,0.8494799640365603,0.843133791341111,0.8367876186456616,0.8304414459502123,0.8240952732547628
838414,12,0.08333333333333333,0.8494799640365603,0.843133791341111,0.8367876186456616,0.8304414459502123,0.8240952732547628
569119,12,0.08333333333333333,0.8494799640365603,0.843133791341111,0.8367876186456616,0.8304414459502123,0.8240952732547628
644880,12,0.08333333333333333,0.8494799640365603,0.843133791341111,0.8367876186456616,0.8304414459502123,0.8240952732547628
808198,12,0.08333333333333333,0.8494799640365603,0.843133791341111,0.8367876186456616,0.8304414459502123,0.8240952732547628
277572,19,0.02046783625730994,0.7343800839520289,0.7853949630948199,0.836409842237611,0.887424721380402,0.938439600523193
578744,10,0.1,0.8752726133788269,0.853246871797783,0.8312211302167394,0.8091953886356955,0.7871696470546519
802382,10,0.1,0.8752726133788269,0.853246871797783,0.8312211302167394,0.8091953886356955,0.7871696470546519
66228,10,0.1,0.8752726133788269,0.853246871797783,0.8312211302167394,0.8091953886356955,0.7871696470546519
590265,10,0.1,0.8752726133788269,0.853246871797783,0.8312211302167394,0.8091953886356955,0.7871696470546519
533503,10,0.1,0.8752726133788269,0.853246871797783,0.8312211302167394,0.8091953886356955,0.7871696470546519
802745,10,0.1,0.8752726133788269,0.853246871797783,0.8312211302167394,0.8091953886356955,0.7871696470546519
14822,10,0.1,0.8752726133788269,0.853246871797783,0.8312211302167394,0.8091953886356955,0.7871696470546519
799771,10,0.1,0.8752726133788269,0.853246871797783,0.8312211302167394,0.8091953886356955,0.7871696470546519
119629,10,0.1,0.8752726133788269,0.853246871797783,0.8312211302167394,0.8091953886356955,0.7871696470546519
548020,10,0.1,0.8752726133788269,0.853246871797783,0.8312211302167394,0.8091953886356955,0.7871696470546519
607804,10,0.1,0.8752726133788269,0.853246871797783,0.8312211302167394,0.8091953886356955,0.7871696470546519
244537,10,0.1,0.8752726133788269,0.853246871797783,0.8312211302167394,0.8091953886356955,0.7871696470546519
40501,10,0.1,0.8752726133788269,0.853246871797783,0.8312211302167394,0.8091953886356955,0.7871696470546519
1028077,10,0.1,0.8752726133788269,0.853246871797783,0.8312211302167394,0.8091953886356955,0.7871696470546519
726201,11,0.09090909090909091,0.8582265537486433,0.8444555701063019,0.8306845864639603,0.8169136028216188,0.8031426191792772
2674162,11,0.09090909090909091,0.8582265537486433,0.8444555701063019,0.8306845864639603,0.8169136028216188,0.8031426191792772
749222,11,0.09090909090909091,0.8582265537486433,0.8444555701063019,0.8306845864639603,0.8169136028216188,0.8031426191792772
280445,11,0.09090909090909091,0.8582265537486433,0.8444555701063019,0.8306845864639603,0.8169136028216188,0.8031426191792772
807028,11,0.09090909090909091,0.8582265537486433,0.8444555701063019,0.8306845864639603,0.8169136028216188,0.8031426191792772
289629,11,0.09090909090909091,0.8582265537486433,0.8444555701063019,0.8306845864639603,0.8169136028216188,0.8031426191792772
2766592,11,0.09090909090909091,0.8582265537486433,0.8444555701063019,0.8306845864639603,0.8169136028216188,0.8031426191792772
227776,11,0.09090909090909091,0.8582265537486433,0.8444555701063019,0.8306845864639603,0.8169136028216188,0.8031426191792772
573391,11,0.09090909090909091,0.8582265537486433,0.8444555701063019,0.8306845864639603,0.8169136028216188,0.8031426191792772
177454,11,0.09090909090909091,0.8582265537486433,0.8444555701063019,0.8306845864639603,0.8169136028216188,0.8031426191792772
74397,16,0.04583333333333333,0.7750711230772511,0.8023664423804683,0.8296617616836853,0.8569570809869026,0.8842524002901195
962339,17,0.03676470588235294,0.7581471144752749,0.7936849866143736,0.8292228587534722,0.8647607308925709,0.9002986030316694
517607,17,0.03676470588235294,0.7581471144752749,0.7936849866143736,0.8292228587534722,0.8647607308925709,0.9002986030316694
793848,17,0.03676470588235294,0.7581471144752749,0.7936849866143736,0.8292228587534722,0.8647607308925709,0.9002986030316694
177588,18,0.02631578947368421,0.7336623658627692,0.7781988648388023,0.8227353638148354,0.8672718627908685,0.9118083617669016
408500,6,0.13333333333333333,0.9268579120633598,0.8734730327111271,0.8200881533588945,0.7667032740066618,0.7133183946544293
3462822,6,0.13333333333333333,0.9268579120633598,0.8734730327111271,0.8200881533588945,0.7667032740066618,0.7133183946544293
925636,6,0.13333333333333333,0.9268579120633598,0.8734730327111271,0.8200881533588945,0.7667032740066618,0.7133183946544293
142178,6,0.13333333333333333,0.9268579120633598,0.8734730327111271,0.8200881533588945,0.7667032740066618,0.7133183946544293
987922,6,0.13333333333333333,0.9268579120633598,0.8734730327111271,0.8200881533588945,0.7667032740066618,0.7133183946544293
415239,6,0.13333333333333333,0.9268579120633598,0.8734730327111271,0.8200881533588945,0.7667032740066618,0.7133183946544293
118853,6,0.13333333333333333,0.9268579120633598,0.8734730327111271,0.8200881533588945,0.7667032740066618,0.7133183946544293
231225,6,0.13333333333333333,0.9268579120633598,0.8734730327111271,0.8200881533588945,0.7667032740066618,0.7133183946544293
808003,6,0.13333333333333333,0.9268579120633598,0.8734730327111271,0.8200881533588945,0.7667032740066618,0.7133183946544293
743709,6,0.13333333333333333,0.9268579120633598,0.8734730327111271,0.8200881533588945,0.7667032740066618,0.7133183946544293
2674420,6,0.13333333333333333,0.9268579120633598,0.8734730327111271,0.8200881533588945,0.7667032740066618,0.7133183946544293
149102,6,0.13333333333333333,0.9268579120633598,0.8734730327111271,0.8200881533588945,0.7667032740066618,0.7133183946544293
553810,6,0.13333333333333333,0.9268579120633598,0.8734730327111271,0.8200881533588945,0.7667032740066618,0.7133183946544293
159340,6,0.13333333333333333,0.9268579120633598,0.8734730327111271,0.8200881533588945,0.7667032740066618,0.7133183946544293
193025,6,0.13333333333333333,0.9268579120633598,0.8734730327111271,0.8200881533588945,0.7667032740066618,0.7133183946544293
726942,6,0.13333333333333333,0.9268579120633598,0.8734730327111271,0.8200881533588945,0.7667032740066618,0.7133183946544293
2376287,6,0.13333333333333333,0.9268579120633598,0.8734730327111271,0.8200881533588945,0.7667032740066618,0.7133183946544293
97491,6,0.13333333333333333,0.9268579120633598,0.8734730327111271,0.8200881533588945,0.7667032740066618,0.7133183946544293
775588,6,0.13333333333333333,0.9268579120633598,0.8734730327111271,0.8200881533588945,0.7667032740066618,0.7133183946544293
196254,6,0.13333333333333333,0.9268579120633598,0.8734730327111271,0.8200881533588945,0.7667032740066618,0.7133183946544293
928160,6,0.13333333333333333,0.9268579120633598,0.8734730327111271,0.8200881533588945,0.7667032740066618,0.7133183946544293
8245,6,0.13333333333333333,0.9268579120633598,0.8734730327111271,0.8200881533588945,0.7667032740066618,0.7133183946544293
894531,13,0.07051282051282051,0.8120044399925911,0.8159559716772226,0.819907503361854,0.8238590350464856,0.827810566731117
257160,13,0.07051282051282051,0.8120044399925911,0.8159559716772226,0.819907503361854,0.8238590350464856,0.827810566731117
748262,13,0.07051282051282051,0.8120044399925911,0.8159559716772226,0.819907503361854,0.8238590350464856,0.827810566731117
96977,13,0.07051282051282051,0.8120044399925911,0.8159559716772226,0.819907503361854,0.8238590350464856,0.827810566731117
132579,13,0.07051282051282051,0.8120044399925911,0.8159559716772226,0.819907503361854,0.8238590350464856,0.827810566731117
68155,13,0.07051282051282051,0.8120044399925911,0.8159559716772226,0.819907503361854,0.8238590350464856,0.827810566731117
780005,15,0.05238095238095238,0.778185929630623,0.7986196163028192,0.8190533029750152,0.8394869896472111,0.8599206763194072
1006765,15,0.05238095238095238,0.778185929630623,0.7986196163028192,0.8190533029750152,0.8394869896472111,0.8599206763194072
767741,15,0.05238095238095238,0.778185929630623,0.7986196163028192,0.8190533029750152,0.8394869896472111,0.8599206763194072
343455,15,0.05238095238095238,0.778185929630623,0.7986196163028192,0.8190533029750152,0.8394869896472111,0.8599206763194072
741236,15,0.05238095238095238,0.778185929630623,0.7986196163028192,0.8190533029750152,0.8394869896472111,0.8599206763194072
192925,14,0.06043956043956044,0.7895774053605622,0.8023217924840804,0.8150661796075988,0.827810566731117,0.8405549538546352
224925,14,0.06043956043956044,0.7895774053605622,0.8023217924840804,0.8150661796075988,0.827810566731117,0.8405549538546352
664849,17,0.03308823529411765,0.7380086948210605,0.7755604089255806,0.8131121230301007,0.8506638371346208,0.8882155512391408
178536,16,0.041666666666666664,0.7522475808024747,0.7818252543331695,0.8114029278638643,0.8409806013945591,0.8705582749252537
752770,16,0.041666666666666664,0.7522475808024747,0.7818252543331695,0.8114029278638643,0.8409806013945591,0.8705582749252537
796439,19,0.014619883040935672,0.7023470421628691,0.7565652254845762,0.8107834088062831,0.8650015921279901,0.9192197754496971
747506,12,0.07575757575757576,0.807982614446058,0.8057861767096588,0.8035897389732597,0.8013933012368606,0.7991968635004615
131624,12,0.07575757575757576,0.807982614446058,0.8057861767096588,0.8035897389732597,0.8013933012368606,0.7991968635004615
102399,12,0.07575757575757576,0.807982614446058,0.8057861767096588,0.8035897389732597,0.8013933012368606,0.7991968635004615
810166,12,0.07575757575757576,0.807982614446058,0.8057861767096588,0.8035897389732597,0.8013933012368606,0.7991968635004615
893719,12,0.07575757575757576,0.807982614446058,0.8057861767096588,0.8035897389732597,0.8013933012368606,0.7991968635004615
221844,12,0.07575757575757576,0.807982614446058,0.8057861767096588,0.8035897389732597,0.8013933012368606,0.7991968635004615
961427,12,0.07575757575757576,0.807982614446058,0.8057861767096588,0.8035897389732597,0.8013933012368606,0.7991968635004615
123754,12,0.07575757575757576,0.807982614446058,0.8057861767096588,0.8035897389732597,0.8013933012368606,0.7991968635004615
884449,15,0.047619047619047616,0.752101881316593,0.775143972820192,0.798186064323791,0.8212281558273901,0.8442702473309891
171150,15,0.047619047619047616,0.752101881316593,0.775143972820192,0.798186064323791,0.8212281558273901,0.8442702473309891
198162,15,0.047619047619047616,0.752101881316593,0.775143972820192,0.798186064323791,0.8212281558273901,0.8442702473309891
781370,15,0.047619047619047616,0.752101881316593,0.775143972820192,0.798186064323791,0.8212281558273901,0.8442702473309891
324646,15,0.047619047619047616,0.752101881316593,0.775143972820192,0.798186064323791,0.8212281558273901,0.8442702473309891
113823,15,0.047619047619047616,0.752101881316593,0.775143972820192,0.798186064323791,0.8212281558273901,0.8442702473309891
763601,15,0.047619047619047616,0.752101881316593,0.775143972820192,0.798186064323791,0.8212281558273901,0.8442702473309891
1502854,17,0.029411764705882353,0.7178702751668461,0.7574358312367877,0.7970013873067292,0.8365669433766707,0.8761324994466121
186927,17,0.029411764705882353,0.7178702751668461,0.7574358312367877,0.7970013873067292,0.8365669433766707,0.8761324994466121
305501,17,0.029411764705882353,0.7178702751668461,0.7574358312367877,0.7970013873067292,0.8365669433766707,0.8761324994466121
230667,17,0.029411764705882353,0.7178702751668461,0.7574358312367877,0.7970013873067292,0.8365669433766707,0.8761324994466121
951825,7,0.11904761904761904,0.8813565269996889,0.8390719381295072,0.7967873492593256,0.7545027603891439,0.7122181715189624
323641,7,0.11904761904761904,0.8813565269996889,0.8390719381295072,0.7967873492593256,0.7545027603891439,0.7122181715189624
256482,7,0.11904761904761904,0.8813565269996889,0.8390719381295072,0.7967873492593256,0.7545027603891439,0.7122181715189624
398020,7,0.11904761904761904,0.8813565269996889,0.8390719381295072,0.7967873492593256,0.7545027603891439,0.7122181715189624
484890,7,0.11904761904761904,0.8813565269996889,0.8390719381295072,0.7967873492593256,0.7545027603891439,0.7122181715189624
623443,7,0.11904761904761904,0.8813565269996889,0.8390719381295072,0.7967873492593256,0.7545027603891439,0.7122181715189624
348884,7,0.11904761904761904,0.8813565269996889,0.8390719381295072,0.7967873492593256,0.7545027603891439,0.7122181715189624
2517403,7,0.11904761904761904,0.8813565269996889,0.8390719381295072,0.7967873492593256,0.7545027603891439,0.7122181715189624
130922,7,0.11904761904761904,0.8813565269996889,0.8390719381295072,0.7967873492593256,0.7545027603891439,0.7122181715189624
683065,7,0.11904761904761904,0.8813565269996889,0.8390719381295072,0.7967873492593256,0.7545027603891439,0.7122181715189624
179335,7,0.11904761904761904,0.8813565269996889,0.8390719381295072,0.7967873492593256,0.7545027603891439,0.7122181715189624
155563,7,0.11904761904761904,0.8813565269996889,0.8390719381295072,0.7967873492593256,0.7545027603891439,0.7122181715189624
126287,7,0.11904761904761904,0.8813565269996889,0.8390719381295072,0.7967873492593256,0.7545027603891439,0.7122181715189624
100659,7,0.11904761904761904,0.8813565269996889,0.8390719381295072,0.7967873492593256,0.7545027603891439,0.7122181715189624
253232,7,0.11904761904761904,0.8813565269996889,0.8390719381295072,0.7967873492593256,0.7545027603891439,0.7122181715189624
36327,7,0.11904761904761904,0.8813565269996889,0.8390719381295072,0.7967873492593256,0.7545027603891439,0.7122181715189624
776576,7,0.11904761904761904,0.8813565269996889,0.8390719381295072,0.7967873492593256,0.7545027603891439,0.7122181715189624
456896,7,0.11904761904761904,0.8813565269996889,0.8390719381295072,0.7967873492593256,0.7545027603891439,0.7122181715189624
588112,7,0.11904761904761904,0.8813565269996889,0.8390719381295072,0.7967873492593256,0.7545027603891439,0.7122181715189624
672498,7,0.11904761904761904,0.8813565269996889,0.8390719381295072,0.7967873492593256,0.7545027603891439,0.7122181715189624
153503,7,0.11904761904761904,0.8813565269996889,0.8390719381295072,0.7967873492593256,0.7545027603891439,0.7122181715189624
24309,7,0.11904761904761904,0.8813565269996889,0.8390719381295072,0.7967873492593256,0.7545027603891439,0.7122181715189624
122381,7,0.11904761904761904,0.8813565269996889,0.8390719381295072,0.7967873492593256,0.7545027603891439,0.7122181715189624
275757,18,0.019736842105263157,0.6976251938499645,0.745765410027278,0.7939056262045915,0.8420458423819053,0.8901860585592187
112017,16,0.0375,0.7294240385276983,0.7612840662858709,0.7931440940440432,0.8250041218022157,0.8568641495603879
196690,16,0.0375,0.7294240385276983,0.7612840662858709,0.7931440940440432,0.8250041218022157,0.8568641495603879
36468,16,0.0375,0.7294240385276983,0.7612840662858709,0.7931440940440432,0.8250041218022157,0.8568641495603879
163420,13,0.0641025641025641,0.7768912980313967,0.7843541439121475,0.7918169897928986,0.7992798356736495,0.8067426815544003
175025,13,0.0641025641025641,0.7768912980313967,0.7843541439121475,0.7918169897928986,0.7992798356736495,0.8067426815544003
818702,13,0.0641025641025641,0.7768912980313967,0.7843541439121475,0.7918169897928986,0.7992798356736495,0.8067426815544003
36310,13,0.0641025641025641,0.7768912980313967,0.7843541439121475,0.7918169897928986,0.7992798356736495,0.8067426815544003
70586,13,0.0641025641025641,0.7768912980313967,0.7843541439121475,0.7918169897928986,0.7992798356736495,0.8067426815544003
148305,13,0.0641025641025641,0.7768912980313967,0.7843541439121475,0.7918169897928986,0.7992798356736495,0.8067426815544003
32433,13,0.0641025641025641,0.7768912980313967,0.7843541439121475,0.7918169897928986,0.7992798356736495,0.8067426815544003
471156,13,0.0641025641025641,0.7768912980313967,0.7843541439121475,0.7918169897928986,0.7992798356736495,0.8067426815544003
634377,13,0.0641025641025641,0.7768912980313967,0.7843541439121475,0.7918169897928986,0.7992798356736495,0.8067426815544003
267814,14,0.054945054945054944,0.7594804265366814,0.7752345115425876,0.7909885965484941,0.8067426815544003,0.8224967665603067
873886,14,0.054945054945054944,0.7594804265366814,0.7752345115425876,0.7909885965484941,0.8067426815544003,0.8224967665603067
2684665,11,0.08181818181818182,0.8084297342400404,0.7996384325485592,0.7908471308570779,0.7820558291655968,0.7732645274741154
131603,11,0.08181818181818182,0.8084297342400404,0.7996384325485592,0.7908471308570779,0.7820558291655968,0.7732645274741154
147468,11,0.08181818181818182,0.8084297342400404,0.7996384325485592,0.7908471308570779,0.7820558291655968,0.7732645274741154
107556,11,0.08181818181818182,0.8084297342400404,0.7996384325485592,0.7908471308570779,0.7820558291655968,0.7732645274741154
41431,8,0.10714285714285714,0.8488971660930331,0.8164086652892009,0.7839201644853688,0.7514316636815366,0.7189431628777043
258882,8,0.10714285714285714,0.8488971660930331,0.8164086652892009,0.7839201644853688,0.7514316636815366,0.7189431628777043
899198,8,0.10714285714285714,0.8488971660930331,0.8164086652892009,0.7839201644853688,0.7514316636815366,0.7189431628777043
350585,8,0.10714285714285714,0.8488971660930331,0.8164086652892009,0.7839201644853688,0.7514316636815366,0.7189431628777043
485204,8,0.10714285714285714,0.8488971660930331,0.8164086652892009,0.7839201644853688,0.7514316636815366,0.7189431628777043
923745,8,0.10714285714285714,0.8488971660930331,0.8164086652892009,0.7839201644853688,0.7514316636815366,0.7189431628777043
126731,8,0.10714285714285714,0.8488971660930331,0.8164086652892009,0.7839201644853688,0.7514316636815366,0.7189431628777043
67528,8,0.10714285714285714,0.8488971660930331,0.8164086652892009,0.7839201644853688,0.7514316636815366,0.7189431628777043
950956,8,0.10714285714285714,0.8488971660930331,0.8164086652892009,0.7839201644853688,0.7514316636815366,0.7189431628777043
60306,8,0.10714285714285714,0.8488971660930331,0.8164086652892009,0.7839201644853688,0.7514316636815366,0.7189431628777043
678650,8,0.10714285714285714,0.8488971660930331,0.8164086652892009,0.7839201644853688,0.7514316636815366,0.7189431628777043
803513,8,0.10714285714285714,0.8488971660930331,0.8164086652892009,0.7839201644853688,0.7514316636815366,0.7189431628777043
149166,8,0.10714285714285714,0.8488971660930331,0.8164086652892009,0.7839201644853688,0.7514316636815366,0.7189431628777043
64149,8,0.10714285714285714,0.8488971660930331,0.8164086652892009,0.7839201644853688,0.7514316636815366,0.7189431628777043
16574,8,0.10714285714285714,0.8488971660930331,0.8164086652892009,0.7839201644853688,0.7514316636815366,0.7189431628777043
105685,8,0.10714285714285714,0.8488971660930331,0.8164086652892009,0.7839201644853688,0.7514316636815366,0.7189431628777043
1006782,8,0.10714285714285714,0.8488971660930331,0.8164086652892009,0.7839201644853688,0.7514316636815366,0.7189431628777043
3172484,8,0.10714285714285714,0.8488971660930331,0.8164086652892009,0.7839201644853688,0.7514316636815366,0.7189431628777043
251206,8,0.10714285714285714,0.8488971660930331,0.8164086652892009,0.7839201644853688,0.7514316636815366,0.7189431628777043
413853,8,0.10714285714285714,0.8488971660930331,0.8164086652892009,0.7839201644853688,0.7514316636815366,0.7189431628777043
141893,8,0.10714285714285714,0.8488971660930331,0.8164086652892009,0.7839201644853688,0.7514316636815366,0.7189431628777043
672835,8,0.10714285714285714,0.8488971660930331,0.8164086652892009,0.7839201644853688,0.7514316636815366,0.7189431628777043
958087,8,0.10714285714285714,0.8488971660930331,0.8164086652892009,0.7839201644853688,0.7514316636815366,0.7189431628777043
996795,10,0.08888888888888889,0.8144098339794232,0.7984703703383198,0.7825309066972164,0.7665914430561129,0.7506519794150097
451398,10,0.08888888888888889,0.8144098339794232,0.7984703703383198,0.7825309066972164,0.7665914430561129,0.7506519794150097
101072,10,0.08888888888888889,0.8144098339794232,0.7984703703383198,0.7825309066972164,0.7665914430561129,0.7506519794150097
94764,10,0.08888888888888889,0.8144098339794232,0.7984703703383198,0.7825309066972164,0.7665914430561129,0.7506519794150097
42234,10,0.08888888888888889,0.8144098339794232,0.7984703703383198,0.7825309066972164,0.7665914430561129,0.7506519794150097
241650,10,0.08888888888888889,0.8144098339794232,0.7984703703383198,0.7825309066972164,0.7665914430561129,0.7506519794150097
1072350,10,0.08888888888888889,0.8144098339794232,0.7984703703383198,0.7825309066972164,0.7665914430561129,0.7506519794150097
